Analysis,GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,ISBN,URL
risk,2725590455,"As calls grow to boost electricity generation, utilities have other ideas",2022-10-19,Newspapers,"['Mcclearn, Matthew']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/2725590455
risk,2725793092,Experts: Europe plotting to sneak fossil fuels into the COP27 agenda,2022-10-19,Newspapers,"['Lidigu, Leon']",2029750,Daily Nation,Camden,DE,,https://www.proquest.com/docview/2725793092
risk,2726167272,The reality about energy security,2022-10-19,Newspapers,"['Burney, Derek H']",45458,National Post,Toronto,Ontario,,https://www.proquest.com/docview/2726167272
risk,2726897405,Will the energy crisis crush European industry?,2022-10-21,Newspapers,"['Hollinger, Peggy']",33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2726897405
risk,2727509752,Paris dims lights as blackouts threaten Macron,2022-10-24,Newspapers,,33554,The Daily Telegraph,Tonbridge,,,https://www.proquest.com/docview/2727509752
risk,2727847588,Paris dims the lights as blackouts threaten disaster for Macron,2022-10-24,Newspapers,"['Rees, Tom']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2727847588
worthwhile,2727963898,$1B nuclear plan a tricky compromise,2022-10-25,Newspapers,,44892,Toronto Star,Toronto,Ontario,,https://www.proquest.com/docview/2727963898
worthwhile,2727963914,$1B nuclear plan a tricky compromise,2022-10-25,Newspapers,,44892,Toronto Star,Toronto,Ontario,,https://www.proquest.com/docview/2727963914
worthwhile,2729125323,Canada: Canada's National Statement on Nuclear Energy,2022-10-28,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2729125323
worthwhile,2729226014,Qatar calls for non-use of energy as weapon in conflicts,2022-10-27,Newspapers,,2026746,The Peninsula,Camden,DE,,https://www.proquest.com/docview/2729226014
worthwhile,2729474345,"IEA: Fossil fuel emissions to peak soon, green transition must speed up",2022-10-28,Newspapers,,33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2729474345
unrelated,2729664625,Geothermal 2.0: Why Cornell University put a 2-mile hole in the Earth,2022-10-28,Newspapers,"['Hanes, Stephanie']",17099,The Christian Science Monitor,Boston,MA,,https://www.proquest.com/docview/2729664625
worthwhile,2729965111,"United Kingdom: UK national statement to the IAEA International Ministerial Conference on Nuclear Power, 2022",2022-10-31,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2729965111
worthwhile,2730288930,"Korea signs MOU, LOI with Poland for nuclear energy cooperation",2022-10-31,Newspapers,"['Kyung-min, Lee']",2046300,The Korea Times,Seoul,,,https://www.proquest.com/docview/2730288930
worthwhile,2730485718,Partnership provides hope for climate politics,2022-11-01,Newspapers,"['Radwanski, Adam']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/2730485718
risk,2731033237,Rushing the green energy transition will be painful,2022-11-03,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/2731033237
worthwhile,2731048652,"BIXPO 2022 to advance carbon neutrality, sustainable growth",2022-11-02,Newspapers,"['Kyung-min, Lee']",2046300,The Korea Times,Seoul,,,https://www.proquest.com/docview/2731048652
worthwhile,2731212426,United Kingdom: Trade Secretary sets out plan to 'future-proof UK economy',2022-11-03,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2731212426
worthwhile,2731813977,"August 2, 2022 (Page B3)",2022-08-02,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2731813977
unrelated,2731902254,"Chris Philp's migrant remarks 'shocking and callous', say Lib Dems",2022-11-04,Newspapers,"['Maidment, Jack']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2731902254
risk,2731911252,Macron scrambling to keep the lights on as EDF shuts down two reactors over huge flaws,2022-11-04,Newspapers,"['Ashkenaz, Antony']",2030468,Express (Online),London,,,https://www.proquest.com/docview/2731911252
risk,2731966038,Ontario's puzzling electricity plans,2022-11-05,Newspapers,,44892,Toronto Star,Toronto,Ontario,,https://www.proquest.com/docview/2731966038
unrelated,2732143146,"After a day of fuming at Ottawa, oilpatch receptive to new incentives",2022-11-05,Newspapers,"['Varcoe, Chris']",47083,Calgary Herald,Toronto,Ontario,,https://www.proquest.com/docview/2732143146
unrelated,2732941048,OLI applies innovation to address design challenges,2022-11-08,Newspapers,,50677,Oil & Gas News,Camden,DE,,https://www.proquest.com/docview/2732941048
unrelated,2733409234,United States: Joint Readout of U.S.-EU Task Force Meeting on Energy Security,2022-11-09,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2733409234
unrelated,2734301669,Tensions and war undermine climate cooperation –&#xa0;but there's a silver lining,2022-11-10,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/2734301669
worthwhile,2734336613,"Canada: Remarks by Rumina Velshi at the NEA Workshop on the Management of Spent Fuel, Radioactive Waste and Decommissioning in SMRs or Advanced Reactor Technologies",2022-11-10,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2734336613
risk,2734479390,‘Cutting the green crap’ has set us back,2022-11-10,Newspapers,"['Bol, David']",45319,The Herald,Mc Lean,VA,,https://www.proquest.com/docview/2734479390
unrelated,2734503470,End the false promises : Why COP27 must be a true African COP,2022-11-10,Newspapers,,2029756,The Citizen,Camden,DE,,https://www.proquest.com/docview/2734503470
unrelated,2734789665,BHP boss keeps faith in China growth story,2022-11-11,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2734789665
unrelated,2734913662,Rolls-Royce plans small nuclear power plants,2022-11-11,Newspapers,"['Connett, David']",4457156,i,London,,,https://www.proquest.com/docview/2734913662
unrelated,2734944569,ADGM's participation in COP27 is part of its role in supporting and promoting sustainability: Head of Sustainable Finance,2022-11-11,Newspapers,"['Esmail, Esraa']",40133,Emirates News Agency (WAM),Camden,DE,,https://www.proquest.com/docview/2734944569
risk,2735282451,"August 7, 2022 (Page 2)",2022-08-07,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2735282451
worthwhile,2735508033,"Decarbonisation drive, tech advances could boost nuclear push in Singapore",2022-11-12,Newspapers,,33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2735508033
risk,2735508056,"Asean can power its green future without nuclear energy, say experts",2022-11-12,Newspapers,,33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2735508056
worthwhile,2735508069,Going nuclear,2022-11-12,Newspapers,"['Cepeda, Mara']",33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2735508069
worthwhile,2735574093,Sizewell C is the answer to Britain’s energy troubles,2022-11-13,Newspapers,"['Lindsey, Walter']",2042848,The Independent (Daily Edition),London,,,https://www.proquest.com/docview/2735574093
unrelated,2735649605,United States: FACT SHEET: President Biden Announces New Initiatives at COP27 to Strengthen U.S. Leadership in Tackling Climate Change,2022-11-14,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2735649605
worthwhile,2735697312,‘India a platform for new nuclear technologies… I see a very bright future’: IAEA chief Rafael Mariano Grossi,2022-11-14,Newspapers,"['Sinha, Amitabh']",55068,Indian Express,NEW DELHI,,,https://www.proquest.com/docview/2735697312
unrelated,2736345394,World: Here are all the positive environmental stories from 2022 so far,2022-11-16,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2736345394
worthwhile,2736345486,"Japan: Fukushima fears aside, Japan still depends on nuclear power",2022-11-16,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2736345486
worthwhile,2737253274,Windfall tax and insulation: how green is the ‘growth’?,2022-11-18,Newspapers,,2042848,The Independent (Daily Edition),London,,,https://www.proquest.com/docview/2737253274
unrelated,2737332248,"Energy and home insulation plans 'are too little, too late'",2022-11-18,Newspapers,"['Bawden, Tom']",4457156,i,London,,,https://www.proquest.com/docview/2737332248
unrelated,2737333237,Increased windfall tax for oil and gas firms set to raise £14bn,2022-11-18,Newspapers,"['Singh, Arj']",4457156,i,London,,,https://www.proquest.com/docview/2737333237
worthwhile,2737899480,United States: Driving the Clean Energy Transition: A Progress Report on Implementing U.S. Efforts to Advance Clean Energy,2022-11-21,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2737899480
worthwhile,2737941503,"US, PH agreement for nuclear equipment exports mulled",2022-11-21,Newspapers,,3930286,Manila Bulletin,New Delhi,,,https://www.proquest.com/docview/2737941503
worthwhile,2738233629,United States: FACT SHEET - Vice President Harris Launches New Initiatives to Strengthen U.S.-Philippines Alliance,2022-11-22,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2738233629
worthwhile,2738520122,"'Rosatom has not suffered any pain due to Ukraine war, except on Finnish contract'",2022-11-22,Newspapers,,2029686,IANS English,Noida,,,https://www.proquest.com/docview/2738520122
risk,2738728400,The Renewable Energy Transition Is Failing,2022-11-22,Newspapers,,4371401,Sri Lanka Guardian,,,,https://www.proquest.com/docview/2738728400
unrelated,2739008372,Minister needs all the resolve he can get,2022-11-23,Newspapers,,44892,Toronto Star,Toronto,Ontario,,https://www.proquest.com/docview/2739008372
worthwhile,2739209145,The Right Energy Policy Is All-Inclusive,2022-11-23,Newspapers,"['Dell, Ben']",2048938,Barron's (Online),South Brunswick,NJ,,https://www.proquest.com/docview/2739209145
worthwhile,2739278319,Christmas strikes: workers warn over ‘end of Royal Mail as we know it’,2022-11-23,Newspapers,"['Price, Chris', 'Gill, Oliver']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2739278319
unrelated,2739500455,World: Here are all the positive environmental stories from 2022 so far,2022-11-25,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2739500455
worthwhile,2740203445,Rolls-Royce in talks to build mini-nuclear reactor for Sir Jim Ratcliffe’s chemicals plant,2022-11-26,Newspapers,"['Millard, Rachel']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2740203445
unrelated,2740555050,Brazil: Trade Policy Review,2022-11-29,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2740555050
worthwhile,2740829914,UK ousts China from new nuclear project Sizewell,2022-11-29,Newspapers,,28541,Gulf Times,Camden,DE,,https://www.proquest.com/docview/2740829914
worthwhile,2741124497,Millions paid to China as nuclear plant gains approval,2022-11-30,Newspapers,"['Woodcock, Andrew', 'Beament, Emily']",2042848,The Independent (Daily Edition),London,,,https://www.proquest.com/docview/2741124497
risk,2741127536,Hinkley Point nuclear plant faces risk of 11-year delay,2022-11-29,Newspapers,"['Millard, Rachel']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2741127536
unrelated,2741127762,Jacob Rees-Mogg warns against 'ill-advised' Tory rebellions,2022-11-29,Newspapers,"['Maidment, Jack']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2741127762
unrelated,2741127823,"Kwasi Kwarteng's mini-Budget was 'not settled' day before event, says Andrew Bailey",2022-11-29,Newspapers,"['Price, Chris', 'Corfield, Gareth', 'Makwana, Riya']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2741127823
risk,2741149346,Britain risks 11-year delay to Hinkley Point,2022-11-30,Newspapers,,33554,The Daily Telegraph,Tonbridge,,,https://www.proquest.com/docview/2741149346
risk,2741152299,Britain risks 11-year delay to Hinkley Point,2022-11-30,Newspapers,,33554,The Daily Telegraph,Tonbridge,,,https://www.proquest.com/docview/2741152299
worthwhile,2741250445,Green light for Sizewell to replicate Hinkley C,2022-11-30,Newspapers,"['Beament, Emily']",27176,Western Daily Press,London,,,https://www.proquest.com/docview/2741250445
risk,2742871110,UK's nuclear dreams face obstacle as Hinkley Point C plant at risk of 11-year delay,2022-11-30,Newspapers,"['Jacob, Paul']",2030468,Express (Online),London,,,https://www.proquest.com/docview/2742871110
unrelated,2742904857,UAE will continue to scale greater heights over coming 50 years: Mohammed bin Rashid,2022-12-01,Newspapers,,40133,Emirates News Agency (WAM),Camden,DE,,https://www.proquest.com/docview/2742904857
unrelated,2743823567,Scholz looks east and west as SPD party shifts to the left,2021-12-11,Newspapers,"['Scally, Derek']",27284,The Irish Times (1921-),Dublin,,,https://www.proquest.com/docview/2743823567
unrelated,2745016394,United States: Joint Statement Following the Meeting Between President Biden and President Macron,2022-12-05,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2745016394
unrelated,2745016637,United States: Remarks by President Biden and President Macron of France in Joint Press Conference,2022-12-05,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2745016637
risk,2745112937,The economics of mainstreaming climate action,2022-12-03,Newspapers,,28541,Gulf Times,Camden,DE,,https://www.proquest.com/docview/2745112937
worthwhile,2745190052,Abandon coal to save the world,2022-12-02,Newspapers,"['Johnston, Geoffrey']",44338,Kingston Whig - Standard,Toronto,Ontario,,https://www.proquest.com/docview/2745190052
risk,2745585700,Climate change a 'conflict threat multiplier' in Africa,2022-12-04,Newspapers,,50677,Oil & Gas News,Camden,DE,,https://www.proquest.com/docview/2745585700
risk,2745590725,Will Korea be able to achieve RE100?,2022-12-04,Newspapers,"['Kyung-min, Lee']",2046300,The Korea Times,Seoul,,,https://www.proquest.com/docview/2745590725
worthwhile,2745600312,Nuclear power option looking brighter,2022-12-03,Newspapers,"['Mills, Don']",44319,Chronicle - Herald,Toronto,Ontario,,https://www.proquest.com/docview/2745600312
unrelated,2745609133,‘We’ve lost a year’: political turmoil delays UK-Sahara energy link,2022-12-04,Newspapers,,35249,The Guardian,London,,,https://www.proquest.com/docview/2745609133
worthwhile,2745618259,"Indonesia plans to build nuclear power plant, seeks investors",2022-12-05,Newspapers,,2029686,IANS English,Noida,,,https://www.proquest.com/docview/2745618259
worthwhile,2745706771,How Japan Can Avoid Europe's Energy Mistakes,2022-12-05,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,,https://www.proquest.com/docview/2745706771
unrelated,2746043939,Marape cites low risk for investors in PNG,2022-12-06,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/2746043939
worthwhile,2746043981,Economics 101 warns us against energy price caps,2022-12-06,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/2746043981
unrelated,2746499950,£18bn project to link UK to huge wind and solar farm in Sahara delayed by a year,2022-12-05,Newspapers,,35249,The Guardian,London,,,https://www.proquest.com/docview/2746499950
unrelated,2747043942,World: Here are all the positive environmental stories from 2022 so far,2022-12-07,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2747043942
unrelated,2747044887,European Union: Fabio Panetta - Greener and cheaper: could the transition away from fossil fuels generate a divine coincidence?,2022-12-07,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2747044887
unrelated,2747124957,Inside the UK's deep sea tidal project which will power thousands of homes,2022-12-06,Newspapers,"['Jacob, Paul']",2030468,Express (Online),London,,,https://www.proquest.com/docview/2747124957
worthwhile,2747927588,United States: US-UK Energy Security and Affordability Partnership,2022-12-09,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2747927588
worthwhile,2747944244,NTPC going nuclear as focus shifts on small reactors in climate fight [India Business],2022-12-09,Newspapers,"['Dutta, Sanjay']",29265,The Times of India,New Delhi,,,https://www.proquest.com/docview/2747944244
worthwhile,2747978551,LETTERS TO THE EDITOR,2022-12-09,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2747978551
risk,2748119810,Why delay in phasing out nuclear power is dividing German village,2022-12-09,Newspapers,"['Partridge, Joanna']",35249,The Guardian,London,,,https://www.proquest.com/docview/2748119810
worthwhile,2748199263,Nuclear should remain a key option in energy debate,2022-12-08,Newspapers,,636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2748199263
worthwhile,2748891961,"US, UK Establish Joint Action Group For Energy Security",2022-12-08,Newspapers,,4916420,RTTNews,Miami,FL,,https://www.proquest.com/docview/2748891961
unrelated,2748977922,China: President Xi Jinping Attends First China-GCC Summit and Delivers Keynote Speech,2022-12-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2748977922
worthwhile,2753416602,It’s now time for Australia to have sensible conversation about nuclear power benefits,2022-12-13,Newspapers,,42787,The Mercury,Surry Hills,NSW,,https://www.proquest.com/docview/2753416602
risk,2753442092,France requests emergency cut in electricity exports to UK as nuclear crisis deepens-live updates,2022-12-12,Newspapers,"['Price, Chris', 'Oliver, Matt']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2753442092
unrelated,2753662394,German car giants and Asian battery kings: a match made in Hungary,2022-12-13,Newspapers,,38707,Cyprus Mail,Camden,DE,,https://www.proquest.com/docview/2753662394
unrelated,2753681649,United States: G7 Leaders' Statement,2022-12-14,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2753681649
worthwhile,2753888525,"Fusion energy has come of age, and the UK is rather good at it",2022-12-13,Newspapers,"['Evans-Pritchard, Ambrose']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2753888525
worthwhile,2753915107,Historic fusion energy breakthrough: A game changer for the world,2022-12-14,Newspapers,,3930285,Siasat Daily,New Delhi,,,https://www.proquest.com/docview/2753915107
risk,2754074291,A civilizational pivot?Don't hold your breath,2022-12-14,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/2754074291
worthwhile,2754074646,United Kingdom: £102 million government backing for nuclear and hydrogen innovation in the UK,2022-12-15,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2754074646
risk,2754075018,A civilizational pivot? Don't hold your breath,2022-12-14,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/2754075018
unrelated,2754075704,United Kingdom: G7 Leaders' Statement,2022-12-15,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2754075704
worthwhile,2754155870,US makes breakthrough in nuclear fusion research,2022-12-15,Newspapers,,2030588,China Daily,BEIJING,,,https://www.proquest.com/docview/2754155870
risk,2754676479,Carbon-free grid for Ontario will be costly: report,2022-12-16,Newspapers,"['Mcclearn, Matthew']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/2754676479
worthwhile,2754923549,India's energy security policy: Need for increased corporate participation [Renewables],2022-12-17,Newspapers,,29263,The Economic Times,New Delhi,,,https://www.proquest.com/docview/2754923549
worthwhile,2755186362,"UPSC Essentials| Weekly news express with MCQs : Acid attacks, Bangladesh, and more",2022-12-17,Newspapers,"['Srivastava, Manas']",55068,Indian Express,NEW DELHI,,,https://www.proquest.com/docview/2755186362
unrelated,2755300435,United States: Biden-Harris Administration Announces $750 Million To Accelerate Clean Hydrogen Technologies,2022-12-19,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2755300435
risk,2755353478,We’ve just extinguished pilot light to our future,2022-12-19,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2755353478
risk,2755500707,We’ve just extinguished the pilot light to our future,2022-12-18,Newspapers,"['Cater, Nick']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2755500707
worthwhile,2756823866,"Turkey in talks with US to buy small nuclear reactors, weaning itself off coal",2022-12-21,Newspapers,,39181,AlArabiya.net,Camden,DE,,https://www.proquest.com/docview/2756823866
worthwhile,2757225051,How to defeat Putin’s energy blackmail once and for all,2022-12-23,Newspapers,"['Wilczek, Piotr']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2757225051
worthwhile,2757235706,Energy bill lifeline as Britons saving £6bn this winter thanks to green power push,2022-12-23,Newspapers,"['Jacob, Paul']",2030468,Express (Online),London,,,https://www.proquest.com/docview/2757235706
unrelated,2758482039,What's Ahead—and 3 Stocks to Watch—for Every S&amp;P 500 Sector,2022-12-28,Newspapers,,2048938,Barron's (Online),South Brunswick,NJ,,https://www.proquest.com/docview/2758482039
unrelated,2759075746,Louisiana conservatives consider ban on liberal business agendas,2022-12-26,Newspapers,"['Muller, Wesley']",46355,The Louisiana Weekly,NEW ORLEANS,LA,,https://www.proquest.com/docview/2759075746
worthwhile,2759102816,CES 2023: SK Group to focus on emission reduction tech,2022-12-29,Newspapers,,105397,Financial Express,NEW DELHI,,,https://www.proquest.com/docview/2759102816
worthwhile,2759740021,Culture wars over climate will define the year to come,2023-01-01,Newspapers,"['Callaway, David']",2042848,The Independent (Daily Edition),London,,,https://www.proquest.com/docview/2759740021
risk,2759758570,Putin kickstarts de-industrialisation of Europe's factories,2023-01-01,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/2759758570
unrelated,2759877540,Putin kickstarts de-industrialisation of Europe's factories,2023-01-01,Newspapers,"['Rees, Tom']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2759877540
unrelated,2870152502,‘Big Oil has been lying’ for decades,2023-09-18,Newspapers,,33561,The Press,Wellington,,,https://www.proquest.com/docview/2870152502
risk,2870579653,"Do(almost) nothing; Here's an idea on climate change:; There is no question human activity is accelerating climate change.to address it, jesse kline argues, we need governments to get out of the way of progress",2023-09-30,Newspapers,"['Kline, Jesse']",45458,National Post,Toronto,Ontario,,https://www.proquest.com/docview/2870579653
risk,2870641747,Albertans must be thorough in weighing nuclear as energy option,2023-09-30,Newspapers,"['Peric, Sabrina']",47083,Calgary Herald,Toronto,Ontario,,https://www.proquest.com/docview/2870641747
unrelated,2870799160,"Cop28: A crucial year for Africa’s climate action as the clock is ticking, and fast",2023-10-02,Newspapers,,39818,The Star,Johannesburg,,,https://www.proquest.com/docview/2870799160
worthwhile,2870877495,Small Nuclear Reactors: The Answer To Big Tech’s Energy Crisis?,2023-10-02,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/2870877495
worthwhile,2871058605,Canada: Minister Wilkinson Champions Investments in Critical Minerals and Clean Energy,2023-10-03,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2871058605
worthwhile,2871415493,Humanity ‘has opened the gates of hell’,2023-10-03,Newspapers,,42787,The Mercury,Surry Hills,NSW,,https://www.proquest.com/docview/2871415493
unrelated,2871485015,"I'm ready for a fight over HS2, says Conservative mayor",2023-10-02,Newspapers,"['Maidment, Jack']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2871485015
unrelated,2871713639,How will Europe weather a second winter without gas from Russia?,2023-09-30,Newspapers,"['Ambrose, Jillian', 'Kirk, Ashley', 'Jones, Sam']",47145,The Observer,London,,,https://www.proquest.com/docview/2871713639
worthwhile,2871780012,Canada: Minister Wilkinson Champions Investments in Critical Minerals and Clean Energy,2023-10-04,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2871780012
risk,2871931771,Give nuclear a chance in the race to net zero,2023-10-04,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2871931771
unrelated,2871976717,Ukraine war LIVE: Putin could fire 'Chernobyl missile' as sick birthday gift,2023-10-03,Newspapers,,2030468,Express (Online),London,,,https://www.proquest.com/docview/2871976717
risk,2872268204,"Brett Peterson, Tony McGrady, Phil Barwick, Joyce McCulloch reveal thoughts on Mount Isa’s nuclear potential",2023-10-03,Newspapers,"['Burns, Chris']",4864703,Townsville Bulletin (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2872268204
worthwhile,2872416809,Letters to the Editor,2023-10-05,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2872416809
risk,2872543558,"Over 30,000 protesters march for climate actions",2023-10-01,Newspapers,"['Hye-yoon, Cho']",2046300,The Korea Times,Seoul,,,https://www.proquest.com/docview/2872543558
worthwhile,2872766924,Nuclear should be in the mix as we move away from fossil fuels,2023-10-04,Newspapers,,636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2872766924
worthwhile,2872962527,Canada: Minister Vandal announces investments to strengthen nuclear and clean mining supply chains in Saskatchewan,2023-10-06,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2872962527
unrelated,2873545978,Lessons from China,2023-10-07,Newspapers,,26858,South China Morning Post,Hong Kong,,,https://www.proquest.com/docview/2873545978
unrelated,2873754853,The nuclear option,2023-10-08,Newspapers,,44089,Sun-Herald,Sydney,New South Wales,,https://www.proquest.com/docview/2873754853
risk,2873954561,Regulator in big push on renewables pace,2023-10-09,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/2873954561
unrelated,2874035877,Clean Energy Council calls for $100bn package,2023-10-09,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2874035877
worthwhile,2874217316,Summit confirms energy transition is not on track,2023-10-10,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/2874217316
risk,2874710201,"July 11, 2023 (Page A6)",2023-07-11,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2874710201
risk,2874710351,"July 8, 2023 (Page A8)",2023-07-08,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2874710351
worthwhile,2874710457,"July 11, 2023 (Page B1)",2023-07-11,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2874710457
risk,2875170610,"Show us the costings for going nuclear, Bowen tells Dutton",2023-10-11,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2875170610
unrelated,2875171743,The Belt and Road Initiative: A Key Pillar of the Global Community of Shared Future,2023-10-11,Newspapers,,2030588,China Daily,BEIJING,,,https://www.proquest.com/docview/2875171743
unrelated,2875171757,The Belt and Road Initiative: A Key Pillar of the Global Community of Shared Future,2023-10-11,Newspapers,,2030555,China Daily,BEIJING,,,https://www.proquest.com/docview/2875171757
worthwhile,2875323036,How politics thwarts climate change action,2023-10-11,Newspapers,,33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2875323036
worthwhile,2876236202,Shaping a future-ready energy industry through Meralco Power Academy's Giga Summit,2023-10-12,Newspapers,,2032451,Business Mirror,,,,https://www.proquest.com/docview/2876236202
unrelated,2876828849,Green Hydrogen energy for an Atmanirbhar Bharat,2023-10-14,Newspapers,,3882661,The Sentinel,NEW DELHI,,,https://www.proquest.com/docview/2876828849
risk,2877065029,"July 15, 2023 (Page IN7)",2023-07-15,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2877065029
unrelated,2877172409,United States: Biden-Harris Administration Announces Regional Clean Hydrogen Hubs to Drive Clean Manufacturing and Jobs,2023-10-16,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2877172409
unrelated,2877307747,"UPSC Key—12 October, 2023: Operation Ajay, Mera Yuva Bharat and India-Palestine",2023-10-12,Newspapers,,55068,Indian Express,NEW DELHI,,,https://www.proquest.com/docview/2877307747
worthwhile,2878315631,"Canada: Joint Policy Statement on Developing and Transmitting Clean, Reliable and Affordable Power in Nova Scotia and New Brunswick",2023-10-19,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2878315631
worthwhile,2878459896,Partners in delayed Georgia nuclear reactors settle financial dispute,2023-10-19,Newspapers,"['Nocera, Thomas']",45433,The Bond Buyer,NEW YORK,NY,,https://www.proquest.com/docview/2878459896
